"words";"score"
"debilu";-5
"defekcie";-5
"defektach";-5
"defektami";-5
"defektem";-5
"defektom";-5
"defektowi";-5
"defektów";-5
"defektu";-5
"defekty";-5
"degradowali";-4
"degradowaliby";-4
"degradowalibyście";-4
"degradowalibyśmy";-4
"degradowaliście";-4
"degradowaliśmy";-4
"degradował";-4
"degradowała";-4
"degradowałaby";-4
"degradowałabym";-4
"degradowałabyś";-4
"degradowałam";-4
"degradowałaś";-4
"degradowałby";-4
"degradowałbym";-4
"degradowałbyś";-4
"degradowałem";-4
"degradowałeś";-4
"degradowało";-4
"degradowałoby";-4
"degradowały";-4
"degradowałyby";-4
"degradowałybyście";-4
"degradowałybyśmy";-4
"degradowałyście";-4
"degradowałyśmy";-4
"degradowana";-4
"degradowaną";-4
"degradowane";-4
"degradowanego";-4
"degradowanej";-4
"degradowanemu";-4
"degradowani";-4
"degradowania";-4
"degradowaniach";-4
"degradowaniami";-4
"degradowanie";-4
"degradowaniem";-4
"degradowaniom";-4
"degradowaniu";-4
"degradowano";-4
"degradowany";-4
"degradowanych";-4
"degradowanym";-4
"degradowanymi";-4
"degradowań";-4
"degraduj";-4
"degradują";-4
"degradując";-4
"degradująca";-4
"degradującą";-4
"degradujące";-4
"degradującego";-4
"degradującej";-4
"degradującemu";-4
"degradujący";-4
"degradujących";-4
"degradującym";-4
"degradującymi";-4
"degradujcie";-4
"degradujcież";-4
"degraduje";-4
"degradujecie";-4
"degradujemy";-4
"degradujesz";-4
"degraduję";-4
"degradujmy";-4
"degradujmyż";-4
"degradujże";-4
"denerwowali";-5
"denerwowaliby";-5
"denerwowalibyście";-5
"denerwowalibyśmy";-5
"denerwowaliście";-5
"denerwowaliśmy";-5
"denerwował";-5
"denerwowała";-5
"denerwowałaby";-5
"denerwowałabym";-5
"denerwowałabyś";-5
"denerwowałam";-5
"denerwowałaś";-5
"denerwowałby";-5
"denerwowałbym";-5
"denerwowałbyś";-5
"denerwowałem";-5
"denerwowałeś";-5
"denerwowało";-5
"denerwowałoby";-5
"denerwowały";-5
"denerwowałyby";-5
"denerwowałybyście";-5
"denerwowałybyśmy";-5
"denerwowałyście";-5
"denerwowałyśmy";-5
"denerwowana";-5
"denerwowaną";-5
"denerwowane";-5
"denerwowanego";-5
"denerwowanej";-5
"denerwowanemu";-5
"denerwowani";-5
"denerwowania";-5
"denerwowaniach";-5
"denerwowaniami";-5
"denerwowanie";-5
"denerwowaniem";-5
"denerwowaniom";-5
"denerwowaniu";-5
"denerwowano";-5
"denerwowany";-5
"denerwowanych";-5
"denerwowanym";-5
"denerwowanymi";-5
"denerwowań";-5
"denerwuj";-5
"denerwują";-5
"denerwując";-5
"denerwująca";-5
"denerwującą";-5
"denerwujące";-5
"denerwującego";-5
"denerwującej";-5
"denerwującemu";-5
"denerwująco";-5
"denerwujących";-5
"denerwującym";-5
"denerwującymi";-5
"denerwujcie";-5
"denerwujcież";-5
"denerwujecie";-5
"denerwujemy";-5
"denerwujesz";-5
"denerwuję";-5
"denerwujmy";-5
"denerwujmyż";-5
"denerwujże";-5
"denna";-5
"denną";-5
"denne";-5
"dennego";-5
"dennej";-5
"dennemu";-5
"denni";-5
"dennie";-5
"dennych";-5
"dennym";-5
"dennymi";-5
"depresjach";-5
"depresjami";-5
"depresją";-5
"depresje";-5
"depresję";-5
"depresji";-5
"depresjo";-5
"depresjom";-5
"depresyj";-5
"druzgocą";-7
"druzgocąc";-7
"druzgocąca";-7
"druzgocącą";-7
"druzgocące";-7
"druzgocącego";-7
"druzgocącej";-7
"druzgocącemu";-7
"druzgocących";-7
"druzgocącym";-7
"druzgocącymi";-7
"druzgoce";-7
"druzgocecie";-7
"druzgocemy";-7
"druzgocesz";-7
"druzgocę";-7
"druzgocz";-7
"druzgoczą";-7
"druzgocząc";-7
"druzgocząca";-7
"druzgoczącą";-7
"druzgoczące";-7
"druzgoczącego";-7
"druzgoczącej";-7
"druzgoczącemu";-7
"druzgoczący";-7
"druzgoczących";-7
"druzgoczącym";-7
"druzgoczącymi";-7
"druzgoczcie";-7
"druzgoczcież";-7
"druzgocze";-7
"druzgoczecie";-7
"druzgoczemy";-7
"druzgoczesz";-7
"druzgoczę";-7
"druzgoczmy";-7
"druzgoczmyż";-7
"druzgoczże";-7
"druzgotać";-7
"druzgotali";-7
"druzgotaliby";-7
"druzgotalibyście";-7
"druzgotalibyśmy";-7
"druzgotaliście";-7
"druzgotaliśmy";-7
"druzgotał";-7
"druzgotała";-7
"druzgotałaby";-7
"druzgotałabym";-7
"druzgotałabyś";-7
"druzgotałam";-7
"druzgotałaś";-7
"druzgotałby";-7
"druzgotałbym";-7
"druzgotałbyś";-7
"druzgotałem";-7
"druzgotałeś";-7
"druzgotało";-7
"druzgotałoby";-7
"druzgotały";-7
"druzgotałyby";-7
"druzgotałybyście";-7
"druzgotałybyśmy";-7
"druzgotałyście";-7
"druzgotałyśmy";-7
"druzgotana";-7
"druzgotaną";-7
"druzgotane";-7
"druzgotanego";-7
"druzgotanej";-7
"druzgotanemu";-7
"druzgotani";-7
"druzgotania";-7
"druzgotaniach";-7
"druzgotaniami";-7
"druzgotanie";-7
"druzgotaniem";-7
"druzgotaniom";-7
"druzgotaniu";-7
"druzgotano";-7
"druzgotany";-7
"druzgotanych";-7
"druzgotanym";-7
"druzgotanymi";-7
"druzgotań";-7
"dyskomforcie";-4
"dyskomfortach";-4
"dyskomfortami";-4
"dyskomfortem";-4
"dyskomfortom";-4
"dyskomfortowi";-4
"dyskomfortów";-4
"dyskomfortu";-4
"dyskomforty";-4
"dziadostw";-8
"dziadostwa";-8
"dziadostwach";-8
"dziadostwami";-8
"dziadostwem";-8
"dziadostwie";-8
"dziadostwom";-8
"dziadostwu";-8
"dziadowscy";-8
"dziadowska";-8
"dziadowską";-8
"dziadowskich";-8
"dziadowskie";-8
"dziadowskiego";-8
"dziadowskiej";-8
"dziadowskiemu";-8
"dziadowskim";-8
"dziadowskimi";-8
"dziadowsko";-8
"dziadowsku";-8
"dziur";-4
"dziurach";-4
"dziurami";-4
"dziurą";-4
"dziurę";-4
"dziuro";-4
"dziurom";-4
"dziury";-4
"dziurze";-4
"dziwna";-3
"dziwną";-3
"dziwne";-3
"dziwnego";-3
"dziwnej";-3
"dziwnemu";-3
"dziwni";-3
"dziwno";-3
"dziwnych";-3
"dziwnym";-3
"dziwnymi";-3
"energożerna";-5
"energożerną";-5
"energożerne";-5
"energożernego";-5
"energożernej";-5
"energożernemu";-5
"energożerni";-5
"energożernie";-5
"energożerny";-5
"energożernym";-5
"energożernymi";-5
"fatalną";-9
"fatalne";-9
"fatalnego";-9
"fatalnej";-9
"fatalnemu";-9
"fatalni";-9
"fatalnych";-9
"fatalnym";-9
"fatalnymi";-9
"felerach";-6
"felerami";-6
"felerem";-6
"felerna";-6
"felerną";-6
"felerne";-6
"felernego";-6
"felernej";-6
"felernemu";-6
"felerni";-6
"felernych";-6
"felernym";-6
"felernymi";-6
"felerom";-6
"felerowi";-6
"felerów";-6
"feleru";-6
"felery";-6
"felerze";-6
"frajera";-4
"frajerach";-4
"frajerami";-4
"frajerem";-4
"frajerom";-4
"frajerowi";-4
"frajerów";-4
"frajery";-4
"frajerze";-4
"frajerzy";-4
"gbura";-3
"gburach";-3
"gburami";-3
"gburem";-3
"gburom";-3
"gburowi";-3
"gburów";-3
"gbury";-3
"gburze";-3
"gburzy";-3
"głupich";-5
"głupie";-5
"głupiego";-5
"głupiemu";-5
"głupim";-5
"głupimi";-5
"głupocie";-5
"głupot";-5
"głupotach";-5
"głupotami";-5
"głupotą";-5
"głupotę";-5
"głupoto";-5
"głupotom";-5
"głupoty";-5
"gówien";-8
"gówna";-8
"gównach";-8
"gównami";-8
"gównem";-8
"gównie";-8
"gównom";-8
"gównu";-8
"gumowaci";-2
"gumowata";-2
"gumowatą";-2
"gumowate";-2
"gumowatego";-2
"gumowatej";-2
"gumowatemu";-2
"gumowatych";-2
"gumowatym";-2
"gumowatymi";-2
"hałasach";-3
"hałasami";-3
"hałasem";-3
"hałasie";-3
"hałasom";-3
"hałasowi";-3
"hałasów";-3
"hałasu";-3
"hałasy";-3
"hałaśliwa";-3
"hałaśliwą";-3
"hałaśliwe";-3
"hałaśliwego";-3
"hałaśliwej";-3
"hałaśliwemu";-3
"hałaśliwi";-3
"hałaśliwie";-3
"hałaśliwych";-3
"hałaśliwym";-3
"hałaśliwymi";-3
"idioci";-5
"idiocie";-5
"idiotach";-5
"idiotami";-5
"idiotą";-5
"idiotę";-5
"idioto";-5
"idiotom";-5
"idiotów";-5
"idioty";-5
"idiotyczna";-5
"idiotyczną";-5
"idiotyczne";-5
"idiotycznego";-5
"idiotycznej";-5
"idiotycznemu";-5
"idiotyczni";-5
"idiotycznych";-5
"idiotycznym";-5
"idiotycznymi";-5
"ignorancjach";-4
"ignorancjami";-4
"ignorancją";-4
"ignorancje";-4
"ignorancję";-4
"ignorancji";-4
"ignorancjo";-4
"ignorancjom";-4
"ignorancyj";-4
"irytowali";-5
"irytowaliby";-5
"irytowalibyście";-5
"irytowalibyśmy";-5
"irytowaliście";-5
"irytowaliśmy";-5
"irytował";-5
"irytowała";-5
"irytowałaby";-5
"irytowałabym";-5
"irytowałabyś";-5
"irytowałam";-5
"irytowałaś";-5
"irytowałby";-5
"irytowałbym";-5
"irytowałbyś";-5
"irytowałem";-5
"irytowałeś";-5
"irytowało";-5
"irytowałoby";-5
"irytowały";-5
"irytowałyby";-5
"irytowałybyście";-5
"irytowałybyśmy";-5
"irytowałyście";-5
"irytowałyśmy";-5
"irytowana";-5
"irytowaną";-5
"irytowane";-5
"irytowanego";-5
"irytowanej";-5
"irytowanemu";-5
"irytowani";-5
"irytowania";-5
"irytowaniach";-5
"irytowaniami";-5
"irytowanie";-5
"irytowaniem";-5
"irytowaniom";-5
"irytowaniu";-5
"irytowano";-5
"irytowany";-5
"irytowanych";-5
"irytowanym";-5
"irytowanymi";-5
"irytowań";-5
"irytuj";-5
"irytują";-5
"irytując";-5
"irytująca";-5
"irytującą";-5
"irytujące";-5
"irytującego";-5
"irytującej";-5
"irytującemu";-5
"irytująco";-5
"irytujących";-5
"irytującym";-5
"irytującymi";-5
"irytujcie";-5
"irytujcież";-5
"irytuje";-5
"irytujecie";-5
"irytujemy";-5
"irytujesz";-5
"irytuję";-5
"irytujmy";-5
"irytujmyż";-5
"irytujże";-5
"jarmarczna";-3
"jarmarczną";-3
"jarmarczne";-3
"jarmarcznego";-3
"jarmarcznej";-3
"jarmarcznemu";-3
"jarmarczni";-3
"jarmarcznie";-3
"jarmarcznych";-3
"jarmarcznym";-3
"jarmarcznymi";-3
"jeb";-5
"jebali";-5
"jebaliby";-5
"jebalibyście";-5
"jebalibyśmy";-5
"jebaliście";-5
"jebaliśmy";-5
"jebał";-5
"jebała";-5
"jebałaby";-5
"jebałabym";-5
"jebałabyś";-5
"jebałam";-5
"jebałaś";-5
"jebałby";-5
"jebałbym";-5
"jebałbyś";-5
"jebałem";-5
"jebałeś";-5
"jebało";-5
"jebałoby";-5
"jebały";-5
"jebałyby";-5
"jebałybyście";-5
"jebałybyśmy";-5
"jebałyście";-5
"jebałyśmy";-5
"jebana";-5
"jebaną";-5
"jebane";-5
"jebanego";-5
"jebanej";-5
"jebanemu";-5
"jebani";-5
"jebania";-5
"jebaniach";-5
"jebaniami";-5
"jebanie";-5
"jebaniem";-5
"jebaniom";-5
"jebaniu";-5
"jebano";-5
"jebany";-5
"jebanych";-5
"jebanym";-5
"jebanymi";-5
"jebań";-5
"jebcie";-5
"jebcież";-5
"jebią";-5
"jebiąc";-5
"jebiąca";-5
"jebiącą";-5
"jebiące";-5
"jebiącego";-5
"jebiącej";-5
"jebiącemu";-5
"jebiący";-5
"jebiących";-5
"jebiącym";-5
"jebiącymi";-5
"jebie";-5
"jebiecie";-5
"jebiemy";-5
"jebiesz";-5
"jebię";-5
"jebmy";-5
"jebmyż";-5
"jebże";-5
"kanciaci";-3
"kanciastą";-3
"kanciaste";-3
"kanciastego";-3
"kanciastej";-3
"kanciastemu";-3
"kanciasto";-3
"kanciastych";-3
"kanciastym";-3
"kanciastymi";-3
"kanciaści";-3
"kanciata";-3
"kanciatą";-3
"kanciatego";-3
"kanciatej";-3
"kanciatemu";-3
"kanciaty";-3
"kanciatych";-3
"kanciatym";-3
"kanciatymi";-3
"katowali";-7
"katowaliby";-7
"katowalibyście";-7
"katowalibyśmy";-7
"katowaliście";-7
"katowaliśmy";-7
"katował";-7
"katowała";-7
"katowałaby";-7
"katowałabym";-7
"katowałabyś";-7
"katowałam";-7
"katowałaś";-7
"katowałby";-7
"katowałbym";-7
"katowałbyś";-7
"katowałem";-7
"katowałeś";-7
"katowało";-7
"katowałoby";-7
"katowały";-7
"katowałyby";-7
"katowałybyście";-7
"katowałybyśmy";-7
"katowałyście";-7
"katowałyśmy";-7
"katowana";-7
"katowaną";-7
"katowane";-7
"katowanego";-7
"katowanej";-7
"katowanemu";-7
"katowani";-7
"katowania";-7
"katowaniach";-7
"katowaniami";-7
"katowanie";-7
"katowaniem";-7
"katowaniom";-7
"katowaniu";-7
"katowano";-7
"katowany";-7
"katowanych";-7
"katowanym";-7
"katowanymi";-7
"katowań";-7
"katuj";-7
"katują";-7
"katując";-7
"katująca";-7
"katującą";-7
"katujące";-7
"katującego";-7
"katującej";-7
"katującemu";-7
"katujący";-7
"katujących";-7
"katującym";-7
"katującymi";-7
"katujcie";-7
"katujcież";-7
"katuje";-7
"katujecie";-7
"katujemy";-7
"katujesz";-7
"katuję";-7
"katujmy";-7
"katujmyż";-7
"katujże";-7
"kich";-8
"kichach";-8
"kichami";-8
"kichą";-8
"kichę";-8
"kicho";-8
"kichom";-8
"kichy";-8
"kicie";-8
"kiczowaci";-8
"kiczowata";-8
"kiczowatą";-8
"kiczowate";-8
"kiczowatego";-8
"kiczowatej";-8
"kiczowatemu";-8
"kiczowato";-8
"kiczowatych";-8
"kiczowatym";-8
"kiczowatymi";-8
"kiepscy";-8
"kiepska";-8
"kiepską";-8
"kiepskich";-8
"kiepskie";-8
"kiepskiego";-8
"kiepskiej";-8
"kiepskiemu";-8
"kiepskim";-8
"kiepskimi";-8
"kisze";-8
"kitach";-8
"kitami";-8
"kitem";-8
"kitom";-8
"kitowi";-8
"kitów";-8
"kitu";-8
"kity";-8
"klap";-7
"klapach";-7
"klapami";-7
"klapą";-7
"klapę";-7
"klapie";-7
"klapo";-7
"klapom";-7
"klapy";-7
"klockowaci";-6
"klockowata";-6
"klockowatą";-6
"klockowate";-6
"klockowatego";-6
"klockowatej";-6
"klockowatemu";-6
"klockowatych";-6
"klockowatym";-6
"klockowatymi";-6
"klozetowa";-6
"klozetową";-6
"klozetowe";-6
"klozetowego";-6
"klozetowej";-6
"klozetowemu";-6
"klozetowi";-6
"klozetowych";-6
"klozetowym";-6
"klozetowymi";-6
"kłam";-5
"kłamali";-5
"kłamaliby";-5
"kłamalibyście";-5
"kłamalibyśmy";-5
"kłamaliście";-5
"kłamaliśmy";-5
"kłamał";-5
"kłamała";-5
"kłamałaby";-5
"kłamałabym";-5
"kłamałabyś";-5
"kłamałam";-5
"kłamałaś";-5
"kłamałby";-5
"kłamałbym";-5
"kłamałbyś";-5
"kłamałem";-5
"kłamałeś";-5
"kłamało";-5
"kłamałoby";-5
"kłamały";-5
"kłamałyby";-5
"kłamałybyście";-5
"kłamałybyśmy";-5
"kłamałyście";-5
"kłamałyśmy";-5
"kłamana";-5
"kłamaną";-5
"kłamane";-5
"kłamanego";-5
"kłamanej";-5
"kłamanemu";-5
"kłamani";-5
"kłamania";-5
"kłamaniach";-5
"kłamaniami";-5
"kłamanie";-5
"kłamaniem";-5
"kłamaniom";-5
"kłamaniu";-5
"kłamano";-5
"kłamany";-5
"kłamanych";-5
"kłamanym";-5
"kłamanymi";-5
"kłamań";-5
"kłamcie";-5
"kłamcież";-5
"kłamią";-5
"kłamiąc";-5
"kłamiąca";-5
"kłamiącą";-5
"kłamiące";-5
"kłamiącego";-5
"kłamiącej";-5
"kłamiącemu";-5
"kłamiący";-5
"kłamiących";-5
"kłamiącym";-5
"kłamiącymi";-5
"kłamie";-5
"kłamiecie";-5
"kłamiemy";-5
"kłamiesz";-5
"kłamię";-5
"kłammy";-5
"kłammyż";-5
"kłamstw";-5
"kłamstwa";-5
"kłamstwach";-5
"kłamstwami";-5
"kłamstwem";-5
"kłamstwie";-5
"kłamstwom";-5
"kłamstwu";-5
"kłamże";-5
"kłopocie";-5
"kłopotach";-5
"kłopotami";-5
"kłopotem";-5
"kłopotliwa";-5
"kłopotliwą";-5
"kłopotliwe";-5
"kłopotliwego";-5
"kłopotliwej";-5
"kłopotliwemu";-5
"kłopotliwi";-5
"kłopotliwie";-5
"kłopotliwych";-5
"kłopotliwym";-5
"kłopotliwymi";-5
"kłopotom";-5
"kłopotowi";-5
"kłopotów";-5
"kłopotu";-5
"kłopoty";-5
"komplikowali";-4
"komplikowaliby";-4
"komplikowalibyście";-4
"komplikowalibyśmy";-4
"komplikowaliście";-4
"komplikowaliśmy";-4
"komplikował";-4
"komplikowała";-4
"komplikowałaby";-4
"komplikowałabym";-4
"komplikowałabyś";-4
"komplikowałam";-4
"komplikowałaś";-4
"komplikowałby";-4
"komplikowałbym";-4
"komplikowałbyś";-4
"komplikowałem";-4
"komplikowałeś";-4
"komplikowało";-4
"komplikowałoby";-4
"komplikowały";-4
"komplikowałyby";-4
"komplikowałybyście";-4
"komplikowałybyśmy";-4
"komplikowałyście";-4
"komplikowałyśmy";-4
"komplikowana";-4
"komplikowaną";-4
"komplikowane";-4
"komplikowanego";-4
"komplikowanej";-4
"komplikowanemu";-4
"komplikowani";-4
"komplikowania";-4
"komplikowaniach";-4
"komplikowaniami";-4
"komplikowanie";-4
"komplikowaniem";-4
"komplikowaniom";-4
"komplikowaniu";-4
"komplikowano";-4
"komplikowany";-4
"komplikowanych";-4
"komplikowanym";-4
"komplikowanymi";-4
"komplikowań";-4
"komplikuj";-4
"komplikują";-4
"komplikując";-4
"komplikująca";-4
"komplikującą";-4
"komplikujące";-4
"komplikującego";-4
"komplikującej";-4
"komplikującemu";-4
"komplikujący";-4
"komplikujących";-4
"komplikującym";-4
"komplikującymi";-4
"komplikujcie";-4
"komplikujcież";-4
"komplikuje";-4
"komplikujecie";-4
"komplikujemy";-4
"komplikujesz";-4
"komplikuję";-4
"komplikujmy";-4
"komplikujmyż";-4
"komplikujże";-4
"kompromitacjach";-8
"kompromitacjami";-8
"kompromitacją";-8
"kompromitacje";-8
"kompromitację";-8
"kompromitacji";-8
"kompromitacjo";-8
"kompromitacjom";-8
"kompromitacyj";-8
"konflikcie";-4
"konfliktach";-4
"konfliktami";-4
"konfliktem";-4
"konfliktom";-4
"konfliktowi";-4
"konfliktów";-4
"konfliktu";-4
"konflikty";-4
"kontrowersyjna";-3
"kontrowersyjną";-3
"kontrowersyjne";-3
"kontrowersyjnego";-3
"kontrowersyjnej";-3
"kontrowersyjnemu";-3
"kontrowersyjni";-3
"kontrowersyjnie";-3
"kontrowersyjnych";-3
"kontrowersyjnym";-3
"kontrowersyjnymi";-3
"koszmarach";-10
"koszmarami";-10
"koszmarem";-10
"koszmarna";-10
"koszmarną";-10
"koszmarne";-10
"koszmarnego";-10
"koszmarnej";-10
"koszmarnemu";-10
"koszmarni";-10
"koszmarnych";-10
"koszmarnym";-10
"koszmarnymi";-10
"koszmarom";-10
"koszmarowi";-10
"koszmarów";-10
"koszmaru";-10
"koszmary";-10
"koszmarze";-10
"kosztowna";-5
"kosztowną";-5
"kosztowne";-5
"kosztownego";-5
"kosztownej";-5
"kosztownemu";-5
"kosztowni";-5
"kosztownie";-5
"kosztownych";-5
"kosztownym";-5
"kosztownymi";-5
"kpi";-9
"kpią";-9
"kpiąc";-9
"kpiąca";-9
"kpiącą";-9
"kpiące";-9
"kpiącego";-9
"kpiącej";-9
"kpiącemu";-9
"kpiący";-9
"kpiących";-9
"kpiącym";-9
"kpiącymi";-9
"kpicie";-9
"kpienia";-9
"kpieniach";-9
"kpieniami";-9
"kpienie";-9
"kpieniem";-9
"kpieniom";-9
"kpieniu";-9
"kpień";-9
"kpię";-9
"kpij";-9
"kpijcie";-9
"kpijcież";-9
"kpijmy";-9
"kpijmyż";-9
"kpijże";-9
"kpili";-9
"kpiliby";-9
"kpilibyście";-9
"kpilibyśmy";-9
"kpiliście";-9
"kpiliśmy";-9
"kpił";-9
"kpiła";-9
"kpiłaby";-9
"kpiłabym";-9
"kpiłabyś";-9
"kpiłam";-9
"kpiłaś";-9
"kpiłby";-9
"kpiłbym";-9
"kpiłbyś";-9
"kpiłem";-9
"kpiłeś";-9
"kpiło";-9
"kpiłoby";-9
"kpiły";-9
"kpiłyby";-9
"kpiłybyście";-9
"kpiłybyśmy";-9
"kpiłyście";-9
"kpiłyśmy";-9
"kpimy";-9
"kpin";-9
"kpinach";-9
"kpinami";-9
"kpiną";-9
"kpinę";-9
"kpinie";-9
"kpino";-9
"kpinom";-9
"kpiny";-9
"kpiono";-9
"kpisz";-9
"kradzieżach";-7
"kradzieżami";-7
"kradzieżą";-7
"kradzieże";-7
"kradzieżom";-7
"kradzieży";-7
"kretynizmach";-8
"kretynizmami";-8
"kretynizmem";-8
"kretynizmie";-8
"kretynizmom";-8
"kretynizmowi";-8
"kretynizmów";-8
"kretynizmu";-8
"kretynizmy";-8
"krytycy";-7
"krytyk";-7
"krytykach";-7
"krytykami";-7
"krytyki";-7
"krytykiem";-7
"krytykom";-7
"krytykowali";-7
"krytykowaliby";-7
"krytykowalibyście";-7
"krytykowalibyśmy";-7
"krytykowaliście";-7
"krytykowaliśmy";-7
"krytykował";-7
"krytykowała";-7
"krytykowałaby";-7
"krytykowałabym";-7
"krytykowałabyś";-7
"krytykowałam";-7
"krytykowałaś";-7
"krytykowałby";-7
"krytykowałbym";-7
"krytykowałbyś";-7
"krytykowałem";-7
"krytykowałeś";-7
"krytykowało";-7
"krytykowałoby";-7
"krytykowały";-7
"krytykowałyby";-7
"krytykowałybyście";-7
"krytykowałybyśmy";-7
"krytykowałyście";-7
"krytykowałyśmy";-7
"krytykowana";-7
"krytykowaną";-7
"krytykowane";-7
"krytykowanego";-7
"krytykowanej";-7
"krytykowanemu";-7
"krytykowani";-7
"krytykowania";-7
"krytykowaniach";-7
"krytykowaniami";-7
"krytykowanie";-7
"krytykowaniem";-7
"krytykowaniom";-7
"krytykowaniu";-7
"krytykowano";-7
"krytykowany";-7
"krytykowanych";-7
"krytykowanym";-7
"krytykowanymi";-7
"krytykowań";-7
"krytykowi";-7
"krytyków";-7
"krytyku";-7
"krytykuj";-7
"krytykują";-7
"krytykując";-7
"krytykująca";-7
"krytykującą";-7
"krytykujące";-7
"krytykującego";-7
"krytykującej";-7
"krytykującemu";-7
"krytykujący";-7
"krytykujących";-7
"krytykującym";-7
"krytykującymi";-7
"krytykujcie";-7
"krytykujcież";-7
"krytykuje";-7
"krytykujecie";-7
"krytykujemy";-7
"krytykujesz";-7
"krytykuję";-7
"krytykujmy";-7
"krytykujmyż";-7
"krytykujże";-7
"krzykliwa";-4
"krzykliwą";-4
"krzykliwe";-4
"krzykliwego";-4
"krzykliwej";-4
"krzykliwemu";-4
"krzykliwi";-4
"krzykliwie";-4
"krzykliwo";-4
"krzykliwych";-4
"krzykliwym";-4
"krzykliwymi";-4
"krzyw";-4
"krzywa";-4
"krzywą";-4
"krzywcie";-4
"krzywcież";-4
"krzywdzą";-4
"krzywdząc";-4
"krzywdząca";-4
"krzywdzącą";-4
"krzywdzące";-4
"krzywdzącego";-4
"krzywdzącej";-4
"krzywdzącemu";-4
"krzywdzących";-4
"krzywdzącym";-4
"krzywdzącymi";-4
"krzywdzeni";-4
"krzywdzenia";-4
"krzywdzeniach";-4
"krzywdzeniami";-4
"krzywdzenie";-4
"krzywdzeniem";-4
"krzywdzeniom";-4
"krzywdzeniu";-4
"krzywdzeń";-4
"krzywdzę";-4
"krzywdzi";-4
"krzywdzicie";-4
"krzywdzić";-4
"krzywdzili";-4
"krzywdziliby";-4
"krzywdzilibyście";-4
"krzywdzilibyśmy";-4
"krzywdziliście";-4
"krzywdziliśmy";-4
"krzywdził";-4
"krzywdziła";-4
"krzywdziłaby";-4
"krzywdziłabym";-4
"krzywdziłabyś";-4
"krzywdziłam";-4
"krzywdziłaś";-4
"krzywdziłby";-4
"krzywdziłbym";-4
"krzywdziłbyś";-4
"krzywdziłem";-4
"krzywdziłeś";-4
"krzywdziło";-4
"krzywdziłoby";-4
"krzywdziły";-4
"krzywdziłyby";-4
"krzywdziłybyście";-4
"krzywdziłybyśmy";-4
"krzywdziłyście";-4
"krzywdziłyśmy";-4
"krzywdzimy";-4
"krzywdzisz";-4
"krzywdzona";-4
"krzywdzoną";-4
"krzywdzone";-4
"krzywdzonego";-4
"krzywdzonej";-4
"krzywdzonemu";-4
"krzywdzono";-4
"krzywdzony";-4
"krzywdzonych";-4
"krzywdzonym";-4
"krzywdzonymi";-4
"krzywdź";-4
"krzywdźcie";-4
"krzywdźcież";-4
"krzywdźmy";-4
"krzywdźmyż";-4
"krzywdźże";-4
"krzywe";-4
"krzywego";-4
"krzywej";-4
"krzywemu";-4
"krzywi";-4
"krzywią";-4
"krzywiąc";-4
"krzywiąca";-4
"krzywiącą";-4
"krzywiące";-4
"krzywiącego";-4
"krzywiącej";-4
"krzywiącemu";-4
"krzywiący";-4
"krzywiących";-4
"krzywiącym";-4
"krzywiącymi";-4
"krzywicie";-4
"krzywieni";-4
"krzywienia";-4
"krzywieniach";-4
"krzywieniami";-4
"krzywienie";-4
"krzywieniem";-4
"krzywieniom";-4
"krzywieniu";-4
"krzywień";-4
"krzywię";-4
"krzywili";-4
"krzywiliby";-4
"krzywilibyście";-4
"krzywilibyśmy";-4
"krzywiliście";-4
"krzywiliśmy";-4
"krzywił";-4
"krzywiła";-4
"krzywiłaby";-4
"krzywiłabym";-4
"krzywiłabyś";-4
"krzywiłam";-4
"krzywiłaś";-4
"krzywiłby";-4
"krzywiłbym";-4
"krzywiłbyś";-4
"krzywiłem";-4
"krzywiłeś";-4
"krzywiło";-4
"krzywiłoby";-4
"krzywiły";-4
"krzywiłyby";-4
"krzywiłybyście";-4
"krzywiłybyśmy";-4
"krzywiłyście";-4
"krzywiłyśmy";-4
"krzywimy";-4
"krzywiona";-4
"krzywioną";-4
"krzywione";-4
"krzywionego";-4
"krzywionej";-4
"krzywionemu";-4
"krzywiono";-4
"krzywiony";-4
"krzywionych";-4
"krzywionym";-4
"krzywionymi";-4
"krzywisz";-4
"krzywmy";-4
"krzywmyż";-4
"krzywo";-4
"krzywych";-4
"krzywym";-4
"krzywymi";-4
"krzywże";-4
"kulał";-4
"kulała";-4
"kulałaby";-4
"kulałabym";-4
"kulałabyś";-4
"kulałam";-4
"kulałaś";-4
"kulałby";-4
"kulałbym";-4
"kulałbyś";-4
"kulałem";-4
"kulałeś";-4
"kulało";-4
"kulałoby";-4
"kulały";-4
"kulałyby";-4
"kulałybyście";-4
"kulałybyśmy";-4
"kulałyście";-4
"kulałyśmy";-4
"kulano";-4
"kulej";-4
"kuleją";-4
"kulejąc";-4
"kulejąca";-4
"kulejącą";-4
"kulejące";-4
"kulejącego";-4
"kulejącej";-4
"kulejącemu";-4
"kulejący";-4
"kulejących";-4
"kulejącym";-4
"kulejącymi";-4
"kulejcie";-4
"kulejcież";-4
"kuleje";-4
"kulejecie";-4
"kulejemy";-4
"kulejesz";-4
"kuleję";-4
"kulejmy";-4
"kulejmyż";-4
"kulejże";-4
"kuleli";-4
"kuleliby";-4
"kulelibyście";-4
"kulelibyśmy";-4
"kuleliście";-4
"kuleliśmy";-4
"kulenia";-4
"kuleniach";-4
"kuleniami";-4
"kulenie";-4
